track,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,labels,track_genre
Sunspots,1.156522215,-0.883483439,-0.091796619,-0.312845438,-0.376884256,-0.9876748,-0.430285933,-0.669546998,-0.19794483,1.339894627,0,rock
Supermarket,0.221843939,0.391055912,-0.532865057,0.205844561,-0.395604641,0.957269123,-0.601223314,-0.305729678,1.071688928,1.007648189,0,other
Supersonic (feat. Christian Burns),0.558246957,-1.121316141,1.180400782,0.900809528,1.726819034,-0.981668834,-0.739695051,1.61730473,-1.011303956,0.329578884,2,dance
Superstition,0.542957363,0.756952376,0.664320705,0.331565654,0.547434765,-0.957403768,-0.740761541,-0.930901481,1.896950871,-0.650216756,1,other
Surrender,-0.443165523,-0.816402421,-0.244820363,0.333013498,-0.692790756,0.928324711,-0.288253415,-0.4468017,-1.221587047,0.942166088,0,other
Swerve City,-0.732613352,-0.407818035,1.303419871,1.009518458,0.196427542,-1.001061591,-0.721552266,3.733385063,-0.051143427,-0.237013235,2,rock
Take Everything,0.022312342,-0.10900259,0.880354225,0.730929203,-0.34646363,-0.944861189,-0.739478265,1.008467582,0.079787555,0.550419777,1,pop
Take on Me,0.230678991,0.299581796,1.117391005,0.445462691,-0.075018044,-0.957886175,-0.738646004,-0.552234474,1.948529742,-1.224259792,1,other
Takeoff,-0.258428246,-0.5114887,-0.628879955,-0.082155678,-0.582808493,0.506218694,1.465972768,-0.630195329,-1.251740849,2.2011562,3,r&b
Talking In Your Sleep,0.387457241,1.196028134,1.312421267,0.832036954,-0.53600753,-0.931595,-0.740901082,-0.186932185,2.349257897,0.400398421,1,pop
Target,-0.444811112,0.159321484,-0.175809655,-0.569355077,-0.648329841,0.720889754,1.630431473,-0.636135203,-0.491547636,1.482823283,3,dance
Teardrop - Remastered 2006,1.872209411,0.537414498,-0.199813379,0.443652886,-0.519627193,-0.952097293,0.885383704,0.117486389,-0.852599736,-1.490486802,0,electro
Teardrops - Single Version,0.315243067,2.165653764,0.490293702,0.090861642,-0.262221896,-0.912057522,-0.445236724,0.095211859,2.305614236,0.524520675,1,dance
Tears Don't Fall,2.197492724,-1.901895265,1.189402179,0.959447198,1.937423368,-0.999554069,-0.741748717,-0.639847625,-0.487580031,1.558765326,2,rock
Teenage Dirtbag,0.492471348,0.616692065,0.961366796,0.895983383,-0.180320211,-0.166738898,-0.741180163,0.050662799,0.984401607,-0.857123001,1,pop
Tegel,-0.943855787,-1.773831503,-1.28988252,-1.723648452,-0.271582089,1.393847346,1.593054494,-0.461651387,-1.039077195,-1.227949429,3,neo-classical
Telling Tales,0.665545716,-0.602962816,0.076229453,-0.057421682,-0.667050227,-0.938107493,-0.034089963,0.288257784,-0.547094113,-0.343797777,0,other
Thank You for the Venom,0.163785021,-0.230968078,1.342425923,0.949191638,0.07240499,-0.995586272,-0.741760752,0.971343365,0.111528399,-0.540459011,2,other
The A Team,0.762827155,0.622790339,-0.730895785,0.168562586,-0.463466037,0.634056516,-0.741760752,-0.246330932,-0.07494906,-1.20484442,0,pop
The Boys Are Back In Town,0.892748761,-1.249379904,0.547302547,0.191607432,-0.086718284,-0.417590474,-0.740729148,0.941643992,1.539866376,-1.449864974,1,blues
The Calvary Cross,1.534576195,0.836229944,-0.313831071,0.122231589,-0.608549023,0.626820413,-0.41782694,-0.46907623,-0.773247627,-0.162862278,0,other
The Choice,-1.732955401,-1.346952294,-1.578887364,-2.365043203,-0.185000307,1.191236458,1.475939962,-0.379978111,-0.150333564,-2.422567913,3,other
The Dazzler,1.12995315,1.531433226,-0.934927443,0.039825152,-0.259881848,-0.173975001,-0.726909633,-0.598268503,-0.094787087,0.51753544,0,pop
The Disappearance of the Unmoved Mover,0.93390445,0.628888614,-0.30783014,-0.02026036,-0.676410419,1.118875427,1.446038379,-0.515852742,-1.003368745,-0.234469893,3,other
The Discovery,-0.28504524,-0.670043835,-1.20796981,-1.299068292,-0.442405604,0.993449639,1.30649766,-0.558916833,-1.386639436,0.409532959,3,other
The Dreamer,-0.522329512,-1.761634954,-1.480112037,-0.913338605,-0.554727915,1.369727002,1.550693919,-0.630195329,-1.336250846,1.508650742,3,other
The Five Times I Loved You,-0.082222467,-0.694436933,-1.335489597,-1.264923312,-0.5734483,1.381787174,1.575611904,-0.431952013,-1.211668034,-0.951262476,3,other
The Funeral,1.762290491,-1.267674727,0.718329085,0.729360706,-0.351143726,-0.966810702,-0.741760752,-0.552234474,-1.058915222,0.138613303,0,british
The Good in Goodbye (Alternate Version),0.618846152,1.128947115,-0.691889732,0.281011779,-0.643649745,0.421797491,-0.734484701,-0.417102327,0.151204453,-0.200761656,0,other
The Hardest Button To Button,0.025315941,1.02527645,-0.04378917,0.342907096,0.247908601,-0.97790606,-0.014155574,-0.476501073,0.651122746,0.353937652,2,rock
The Hell Song,-0.18130926,-1.103021318,1.279416146,0.754939278,0.390651539,-1.000977169,-0.737649285,-0.179507342,0.666993168,1.960756649,2,other
The Hummingbird,0.162299199,-0.279754273,1.11439054,0.765798105,-0.557067963,-1.001248041,-0.542167688,1.179238977,0.762215699,-0.84626902,0,pop
The Hunger,1.408472993,-0.535881798,0.670321636,0.189435666,-0.498566759,-0.904339012,-0.690928062,-0.142383126,0.055981922,-1.025234325,0,other
The Joker,0.857328668,0.439842107,-0.244820363,0.20680979,-0.411984978,-0.120910245,-0.741747546,0.288257784,1.631121303,-1.264344294,1,blues
The King (with Dzeko),-0.021543389,0.799640297,0.589309065,0.810319298,-0.580468445,-0.859716376,-0.734011259,-0.164657656,-0.368551866,0.337173088,2,dance
The Message,1.304305645,0.708166181,0.496294633,0.170251737,-0.575788349,-0.994597338,0.780728165,1.260912253,-0.166203986,-0.021115739,0,other
The Mind's Eye,1.92258359,-0.901778262,0.049225263,-0.162631656,-0.491546615,-0.999595074,1.194366725,1.424258805,-0.316972995,-0.092902462,0,other
The Night We Met,-0.042025374,-0.493193877,-0.481857143,0.219116462,-0.306682811,1.335958521,-0.051532553,3.495790078,-1.134696487,1.988769232,0,folk
The Night We Met - Rework,-0.535526173,-0.10900259,-1.458808732,-1.03978362,-0.304342763,1.391435312,1.416136797,-0.328004208,-1.200558738,-0.281754561,3,neo-classical
The Safety Dance,-0.734530542,0.00076635,1.054381228,0.82660754,-0.243501511,-0.940519528,-0.741760752,-0.49135076,0.932822736,-0.605797825,1,other
The Snail’s Teachings II: The Wonders of,-0.201168158,-1.157905788,-1.560194463,-1.919589963,-0.365184015,1.275657661,1.503349746,-0.461651387,-1.163660007,-1.80668511,3,other
The Temporary,0.130633603,0.15322321,-0.016784979,0.367037825,-0.727891479,-0.296988755,-0.650560925,-0.335429051,-0.618511012,-0.845301834,0,pop
The Times Are Tired,0.505252618,-1.877502168,-1.003938151,-0.325272763,-0.444745652,0.909028436,1.575611904,-0.483925916,-0.971627901,-2.043036807,3,other
The Wall,-0.820260909,0.964293706,1.14139473,1.087822671,-0.330083292,-0.978316106,-0.57406271,-0.697761403,0.599543874,0.155986837,2,other
There For You,-0.389004893,0.055650819,0.943364002,0.758920848,-0.631949504,-0.988543132,-0.741538733,-0.705186246,1.297842441,0.192811563,2,deep-house
Thin White Duchess,0.663836221,0.080043917,0.37627601,0.378379267,-0.463466037,-0.72391884,-0.009171977,0.562976985,-0.404260316,0.049309759,0,other
Thirteen Thirty-Five,0.195610383,0.891114413,-0.709892526,0.092912754,-0.201380644,0.894556229,-0.741760752,0.355081374,-0.098754693,-1.848918916,0,other
This Reminds You - Satie Remix,1.762290491,-1.621374642,-1.412301515,-1.502369676,-0.4470857,1.097167117,1.495874351,-0.142383126,-1.377117183,-0.706206101,3,hip hop
Throw Me a Bone,-1.016006054,-0.048019845,-0.127802205,0.094119291,-0.564088108,0.409737319,-0.615426566,0.00611374,-0.697863122,-0.801850089,0,other
Tilted Towers,0.776998388,1.086259194,0.937363071,0.756628429,-0.564088108,-0.999443115,1.321448452,0.837696186,-0.832761709,0.19420861,1,dance
Time Out,-0.584766015,1.043571273,-1.360693507,-0.689284795,-0.404964833,1.381787174,1.573120106,-0.253755775,-0.487580031,0.23028108,3,other
Time Travel,-0.799683064,-0.133395687,-0.721894388,-0.729703764,-0.620249263,1.326310383,1.533251329,-0.105258909,-0.908146213,0.692703642,3,hip hop
Tiptoeing,-1.442772649,-0.346835291,-1.177965154,-1.418515396,-0.332423341,1.376963105,1.570628307,-0.49135076,-1.254518173,0.004532612,3,other
To Build A Home,2.563899773,-1.584784996,-1.222972138,-0.490930211,-0.521967241,1.133347633,0.127876943,-0.543324663,-1.235473667,1.077142323,0,jazz
To The Hilt,1.052930024,-1.200593708,-1.285981915,-0.315982432,-0.110118766,1.285305799,-0.741760752,-0.539612241,-1.183498035,1.903764295,0,other
To the Moon,-0.652171236,1.092357469,-0.532865057,-0.425777245,-0.337103437,-0.142618554,-0.732341754,-0.710383636,1.845371999,-0.379189635,0,other
Tomorrow,-0.037088608,-1.212790257,-1.346291273,-1.588154414,-0.10543867,1.323898349,1.348858236,-0.365128424,-1.287449299,2.139220449,3,other
Toxic,-0.16937475,0.189812856,1.35142732,0.635492174,2.26503011,-1.001230192,-0.741651612,-0.75047779,-0.059078638,0.874642149,2,club
Transatlanticism,4.221838147,-0.493193877,-0.190811982,0.255915822,-0.631949504,-0.053373282,0.870432913,-0.01616079,-0.773247627,0.318975655,0,rock
Trastevere,-0.690642857,-0.633454189,-0.772902303,-0.423846787,-0.348803678,1.135759667,1.336399243,-0.616830611,-0.019402583,2.200977092,3,jazz
Trees - Solo Piano,-0.574381233,-1.475016057,-1.373895556,-1.74777918,-0.098418525,1.307014108,1.54820212,-0.50174554,-0.709765939,1.595482587,3,other
Trying My Best,0.185736852,0.226402503,-1.412901608,-0.78291202,0.444472646,1.290129868,-0.741760752,-0.626482907,-0.170171592,0.875430227,0,other
Tu Vois,4.553943464,-1.054235123,-1.565925352,-1.428529648,-0.067997899,1.398671415,1.54820212,-0.645045015,-1.23825099,-1.534834089,3,hip hop
Tubthumping,1.09255196,-1.249379904,1.054381228,0.493000225,1.937423368,-0.716682737,-0.741760752,1.461383021,0.952660763,3.164939531,1,other
Tuesday,-0.312317275,-1.224986806,-1.524818974,-2.292168404,-0.440065556,1.386611243,1.505841545,-0.579706395,-1.248170004,-0.521401857,3,other
Twist And Shout - Remastered 2009,-0.888544842,-0.255361175,0.95836633,0.257243012,-0.280942281,0.544811244,-0.741741466,-0.933871419,2.190553677,0.216453897,1,british
Two Princes,0.733190586,0.116633564,1.147395661,0.074814708,0.067724894,-0.997395298,-0.74175552,-0.821756285,1.789825522,-0.532220016,1,rock
UFOF,-0.358329846,0.604495516,0.250256456,0.252054905,-0.615569167,0.537575141,0.683548021,-0.179507342,1.428773422,1.023767963,0,pop
Under A Killing Moon,-0.78458519,-0.670043835,1.375431044,0.920234765,0.500633802,-1.00128562,0.354630612,-0.714838542,0.413066416,2.378796101,2,other
Understudy,-0.75036334,-0.182181882,-0.799906493,-0.662137726,-0.578128397,1.369727002,1.550693919,-0.687366622,-1.110494093,1.478954537,3,rock
Underwater - Tinlicker Remix,0.464160836,0.628888614,0.982370055,0.371260702,-0.397944689,-0.854892307,1.338891042,-0.261180618,-1.035109589,0.121347235,1,other
Unintended,0.418339984,-0.224869803,-0.751899044,-0.030877881,-0.718531286,0.55928345,-0.737150925,-0.42452717,-0.88434058,0.74414363,0,rock
United,0.104639696,0.726461004,1.282416612,0.760609999,0.748678906,-0.865022851,1.353841833,-0.674744389,-0.412195527,0.697969435,1,other
Universe,0.641389116,0.604495516,-1.186966551,-0.919733248,-0.220101029,1.39625938,1.588070897,0.184309978,-0.848632131,-2.006964337,3,dance
Unmade,0.904475576,-2.0604504,-0.688889267,-0.097840651,-0.477506326,1.348018693,1.560661113,-0.742310462,-1.179133669,-0.788990092,0,pop
Up Against (Blackout),-0.452272178,0.15322321,1.039378901,0.93398928,-0.393264593,-0.999409347,-0.741760752,0.897094933,1.412903,1.001594319,2,other
Uprising,1.501776262,0.476431754,1.126392402,0.878850566,0.474893272,-1.000815563,-0.582285645,-0.372553267,0.103593188,0.337817879,2,rock
Used to Be,0.875510024,-1.968976284,-1.470810594,-1.262992854,-0.557067963,1.384199209,1.348858236,-0.587131238,-1.227935216,-1.606477526,3,pop
Vagabond,1.455763691,0.128830112,0.775337931,0.88826155,-0.681090515,-0.787114141,-0.67747235,-0.67325942,1.039948084,0.405986609,0,other
Vague,-1.083874596,-1.243281629,-0.829911148,-0.785807707,-0.505586904,1.123699495,1.588070897,-0.342853894,-1.031141984,0.768036716,3,other
Valse Lente,-1.039028316,-0.962761007,-1.433604821,-1.878688379,-0.397944689,1.401083449,1.523284135,0.087787016,0.020273472,2.299236065,3,other
Vamos,-0.472977835,-0.023626748,1.336424992,0.925422871,0.624656354,-0.996261642,-0.21100766,-0.142383126,-0.519320875,0.337746235,2,other
Venom,-0.26108036,-1.017645476,0.964367261,0.630666028,-0.089058333,-0.617789327,1.416136797,-0.157232812,-0.570899746,0.409246385,1,other
Video Games - Remastered,1.136231949,-1.755536679,-0.841913011,0.209343517,-0.524307289,0.954857089,-0.741758261,-0.595298565,-0.808956076,-1.638537964,0,other
Video Killed The Radio Star,0.669923301,0.952097157,0.445286718,-0.026293042,0.425752261,-0.752863253,-0.72112866,0.273408098,-0.531223691,0.450513005,1,other
Virtual Insanity - Remastered,0.279455512,0.7752472,1.24941149,0.797891973,1.024804588,-0.687738324,-0.741760752,-0.142383126,0.48845092,-0.955632726,1,dance
Viva La Vida,0.503766795,-0.237066352,0.26825925,0.508564544,-0.66237013,-0.774330359,-0.741752505,-0.431952013,0.123431215,0.695963418,1,pop
Voices,-0.301660891,0.397154186,1.360428716,1.062847367,1.492814219,-1.001022998,-0.736503058,-0.774979773,0.333714306,-0.307402911,2,dance
Wait For Me,0.100661526,-0.35903184,0.628315118,0.427605952,0.177707157,-0.977496015,-0.741756068,1.528206611,-1.268404792,0.265278899,1,other
Waiting,-0.423722017,-1.755536679,-0.5988753,0.150223233,-0.578128397,1.350430727,-0.427794134,-0.379978111,-1.198971696,-1.147816245,0,rock
Waiting For Tomorrow (feat. Mike Shinoda),0.585742663,-0.102904315,1.072384022,0.874265728,1.96082385,-0.983670823,-0.741760752,2.93150199,-0.193977224,0.337674592,2,other
Waiting On the World to Change,-0.154468594,0.323974893,0.679323032,0.664811008,1.35241133,-0.617789327,-0.741182655,0.607526045,1.103429772,2.083446034,1,other
Waiting like the Storm,0.747441702,-2.206808986,-1.419802679,-1.130032542,-0.540687626,1.28048173,1.473448164,-0.49135076,-1.383862112,-2.098381362,3,other
War,-0.546230487,0.714264455,0.829346311,0.60918968,-0.582808493,-0.810752078,-0.737823711,-0.715581027,1.333550891,0.265028147,1,metal
Wash It All Away,0.224703748,-0.237066352,1.372430579,0.99298891,0.388311491,-1.001252624,-0.741760752,0.741173224,-0.447903976,0.178661984,2,other
Watching Clouds Disappear,-1.086095342,-0.176083608,-1.531720045,-1.808226654,-0.491546615,1.386611243,1.505841545,-0.40225264,-0.562964535,-0.206851348,3,other
Water Colors,-0.459525548,-0.35903184,-1.228973069,-0.964978363,-0.435385459,0.525514969,1.593054494,-0.610148252,-1.265627468,-1.668126703,3,other
Water Lillies,0.274135308,-1.767733228,-0.910923719,-0.562357165,-0.477506326,1.044102361,1.605513487,-0.417102327,-1.373149577,0.76416797,3,neo-classical
Watersong,0.330149223,0.805738572,-1.282981449,-1.086717886,-0.465806085,0.95003302,1.221776509,-0.592328628,0.833632598,-0.007718416,0,pop
Wave of Mutilation,-0.977869941,-0.26145945,-0.901922322,-0.261808948,-0.538347578,1.029630155,-0.736652565,-0.461651387,-1.318793382,-0.951943089,0,rock
We Are Your Friends - Justice Vs Simian,0.829689172,0.555709321,1.321422664,1.528932379,1.446013256,-0.976217636,0.215089893,0.080362172,0.484483315,0.157777923,1,electro
We Wait,0.172875699,-0.834697244,0.142239696,0.37053678,-0.512607048,0.576167691,-0.425302336,-0.031010477,0.246426985,1.091112793,0,other
Welcome Home,2.622262246,-0.499292152,1.264413818,0.73117051,1.235408922,-0.985672811,-0.741757962,-0.582676332,-0.900211002,1.268645229,2,folk
"Welcome Home, Son",1.189913282,0.470333479,0.022221073,0.225149144,-0.645989793,0.790838751,1.08223579,-0.179507342,0.036143894,0.945891547,0,folk
What I Like About You,-0.566233174,0.110535289,1.156397058,0.204276064,-0.05395761,-0.231863827,-0.74162769,0.02838827,2.123104384,1.476626126,1,pop
What Should Have Been,-0.937576988,-1.23108508,-1.141959568,-0.798476339,-0.133519248,1.39625938,1.550693919,-0.335429051,-1.26721451,-0.139470696,3,jazz
What You Love You Must Love Now,1.778490751,-1.633571191,-0.220816638,0.056113394,-0.622589312,-0.116086176,1.453513775,-0.357703581,-1.256501976,-1.727734043,3,rock
What's Good,0.096395777,0.110535289,-1.301884382,-0.384634354,-0.393264593,1.253949352,-0.741744805,0.110061546,-0.499482847,0.578539826,0,hip hop
When The World Stood Still,0.103808913,-0.383424938,-1.538921162,-1.299912868,-0.147559536,1.384199209,1.371284423,-0.42452717,-0.499482847,-1.605474518,3,other
When They Come,0.81733927,-0.139493962,-0.454852952,-0.437842609,-0.709171093,1.222592905,1.313973056,-0.387402954,-0.76134481,-0.378079162,3,other
When You Left,-0.537091879,0.220304228,-1.333089224,-0.55354945,-0.580468445,1.372139037,1.545710322,-0.439376857,-1.07875325,-0.78601689,3,other
Where Your Mind Wants to Go - RONE Remix,2.007291455,0.7752472,0.955365865,0.288250997,-0.266901992,-0.198095345,1.159481546,-0.49135076,-0.916081424,0.04973962,0,rock
While the Rest of the World Sleeps,0.33550138,-0.615159365,-1.456408359,-1.177328769,-0.454105845,1.381787174,1.61797248,-0.439376857,-0.80498847,-1.618477802,3,neo-classical
Whiskey In The Jar,1.502623021,-0.078511217,1.327423595,0.91444339,-0.372204159,-1.001289865,-0.739244036,0.169460292,0.583673452,0.515171206,2,blues
White Lies,-0.039756699,-1.145709239,1.051380763,0.682305786,0.390651539,-0.98207888,-0.741760752,2.062795327,0.397195994,1.304466947,2,deep-house
White Lies - Guy Arthur Remix,-0.01344326,0.805738572,1.099388212,0.828779305,0.851641025,-0.990979287,-0.741419376,0.184309978,0.480515709,0.338068631,2,dance
White Sparks,-1.342679331,0.30568007,-1.338490062,-1.379423617,-0.372204159,1.384199209,1.588070897,-0.372553267,-0.475677215,-0.44997335,3,rock
Whitehaven,0.130346024,-0.157788785,-1.048945135,-1.0242193,-0.341783533,1.369727002,1.570628307,-0.555204412,-1.376323662,-1.475190928,3,other
Why Can't We Be Friends?,0.307142937,1.5375315,0.553303479,0.275823673,-0.430705363,-0.543016262,-0.741760752,2.515710766,2.289743814,-0.936396463,1,other
Wild Trails,0.122373707,-1.895796991,-0.88992046,-0.364002581,-0.66237013,0.788426716,1.453513775,-0.134958283,-1.377117183,-0.847128741,3,other
Wild Wild Son - Club Mix,0.117564755,0.012962899,1.01237471,0.844343625,0.203447687,-0.997974187,-0.740166001,-0.517337711,-1.050980011,0.484221241,2,dance
Willet,-0.498971742,-0.602962816,-1.084950722,-0.329857601,-0.585148541,1.331134452,1.296530466,-0.053285006,-1.377910704,-1.021365579,3,other
Winter Scenery,-0.632008783,1.622907342,-1.0519456,-1.701206875,0.657417028,1.393847346,1.662824854,-0.483925916,0.702701617,-1.346734247,3,neo-classical
Wish I Was Better,-1.122681726,1.269207427,-0.676887404,-0.211858341,1.258809404,0.800486888,-0.741608005,-0.179507342,-0.793085654,0.765744126,0,other
Wish You Were Here - 2011 Remastered Version,1.979524146,-0.26145945,-0.802906958,-0.530866565,-0.369864111,0.771542476,-0.713354249,4.936209673,-0.03924061,0.153837533,0,rock
Wished,-0.283862973,-0.480997328,0.019220607,0.444014847,-0.727891479,-0.20050738,-0.581039746,-0.813588958,0.4011636,1.91866613,0,neo-classical
Without,-0.014945059,-0.005331925,1.261413353,0.834329373,-0.245841559,-1.000441698,-0.741760752,-0.540354725,0.373390361,-0.693417748,2,other
Wolkendans,-1.450872779,-0.877385165,-1.48251241,-1.904870219,-0.250521655,1.401083449,1.525775933,-0.387402954,-0.654219462,2.171388352,3,other
Wonderful Together (feat. Envy Monroe),-0.124065149,0.409350735,0.688324429,0.910341166,-0.393264593,-0.88456033,-0.741757688,-0.439376857,-0.594705379,0.410321037,1,dance
Wonderwall,0.76790771,-0.682240384,0.943364002,0.689786312,-0.47282623,-0.99614104,-0.741760752,-0.246330932,0.294038251,2.001127725,1,other
Woodland Heart,-0.810595073,-0.048019845,-1.057946532,-1.103126781,-0.608549023,1.024806086,1.294038668,-0.238906088,-1.003368745,-0.845194368,3,other
Words I Heard,3.006323423,-2.438543413,-0.547867385,-0.007471074,-0.554727915,-0.451358955,-0.733662407,-0.149807969,-0.892275791,-1.494498835,0,pop
Worlds Collide - Edison Cole Remix,-0.294423497,0.653281711,0.997372383,0.870646118,-0.133519248,-0.965363482,-0.741605513,-0.476501073,0.210718536,0.946464695,1,pop
Would You Rather,-0.187907591,-0.255361175,-0.499859936,0.048753522,-0.615569167,1.256361386,-0.741489146,-0.46907623,-0.491547636,0.615794413,0,pop
Wrong Way,-1.189959134,0.848426492,0.424283459,0.630666028,-0.414325026,-0.843314542,-0.741760752,-0.4468017,2.261970576,-1.581008284,2,other
Yam Yam,0.083023373,-0.480997328,0.184246214,0.280649818,-0.59918883,-0.231863827,1.166956941,-0.4468017,-1.220000005,0.690482696,0,other
You Are Safe With Me,-1.992542988,-0.804205872,-1.47201078,-1.96821338,-0.608549023,1.386611243,1.622956077,-0.498775603,0.016305867,-0.675506889,3,neo-classical
You Can't Rely on My Love,-0.355805545,0.988686804,0.736331878,0.492638264,2.990445037,-0.872500158,-0.741737355,2.02567111,0.274200224,0.265959512,1,other
You Get What You Give,1.436799482,0.592298967,1.11439054,0.715968152,-0.631949504,-0.591256949,-0.741760752,-0.591586144,1.424805817,-0.165548907,1,accoustic
You Were Bored,0.834593984,-1.420131587,-0.331833864,0.120663091,-0.62492936,0.882496057,-0.730971265,-0.40225264,-1.283878454,-0.130873484,0,other
"You're Gonna Go Far, Kid",-0.519373844,0.141026661,1.042379366,0.747458752,0.201107638,-0.989604427,-0.741760752,0.592676358,0.897114286,0.268467032,2,rock
You're My Best Friend - Remastered 2011,-0.639725474,-0.035823297,0.69432536,0.519423372,-0.280942281,-0.620201362,-0.722698494,-0.710383636,0.758248094,0.005356511,1,classical rock
Your Turn Now,0.45786606,0.671576535,-1.009939083,0.220443652,-0.690450708,0.974153364,-0.741760752,-0.40225264,-0.896243397,-0.844836151,0,pop
Youth,0.651598155,0.391055912,-0.157806861,-0.166492572,-0.187340355,0.470038178,-0.737076171,-0.335429051,0.409098811,1.139400469,0,other
alpha waves,-0.091297169,0.226402503,-0.646882749,-0.682769498,-0.681090515,0.916264539,1.441054782,-0.387402954,-1.176753105,-0.811629418,3,other
blue,-0.420846231,1.226519506,-0.814908821,-0.329978255,4.628478745,0.609936172,-0.741695218,-0.532187398,-0.84069692,0.332695373,0,other
coeur noir,0.821812715,-1.761634954,-0.88992046,-1.187584329,0.327470239,1.232241043,1.475939962,-0.728945744,-0.876405369,-1.852787661,3,r&b
comethru,-0.466970638,1.653398714,-1.054946066,-0.079742605,0.004543593,0.462802075,-0.741760752,3.384417429,0.88521147,-0.881445947,0,electro
cry on airplanes,0.242182134,1.458253933,-0.472855746,0.513993958,0.259608842,0.320492047,-0.740170985,-0.379978111,1.488287505,-1.202838404,0,pop
i don't want to watch the world end with someone else,-0.420766348,0.067847368,-0.511861798,0.239748234,0.081765183,0.858375714,-0.741760752,-0.417102327,0.409098811,1.274340882,0,other
lovely (with Khalid),-0.170253462,-1.054235123,-0.700891129,0.147327546,-0.559408011,1.251537318,-0.741760752,-0.535899819,-1.050980011,-0.118371704,0,pop
mellow,-1.06096417,0.519119674,-1.117955843,-0.538347091,-0.585148541,1.374551071,1.231743704,-0.409677484,-1.250153807,-0.237228165,3,other
no song without you,-0.787732577,1.549728049,-0.202813845,-0.168784991,-0.498566759,0.115469124,0.710957806,-0.42452717,1.714441018,-0.470642482,0,pop
pass you by,0.560835164,-0.084609492,-0.52386366,0.536556189,-0.667050227,1.150231874,-0.741760752,-0.253755775,0.270232618,0.831333692,0,other
the frost,0.696556272,-1.615276368,-0.811908355,-0.912132068,0.051344557,1.304602074,1.605513487,-0.555946896,-1.367198169,0.182853125,3,other
the theme song,-0.814828869,0.488628302,-1.49901497,-1.891477665,-0.435385459,1.376963105,1.630431473,-0.461651387,-0.931951846,-0.028924873,3,other
when the party's over,-0.235885282,-0.956662732,-1.255977259,-0.332270674,0.935882759,1.35766683,-0.741661828,-0.575251489,-0.741506783,-1.287664233,0,pop
windcatcher,-1.402351883,-0.743223128,-0.880919063,-1.120259597,0.07240499,1.316662246,1.54820212,-0.557431865,-0.947822268,0.399323769,3,other
yellow is the color of her eyes,3.582566967,-0.438309407,-0.04378917,0.480090285,-0.741931767,0.824607232,-0.442744926,-0.201781872,-0.769280021,-1.36306895,0,rock
you broke me first,-0.664249536,0.72036273,-0.466854815,0.234560128,-0.063317803,0.894556229,-0.741760752,-0.56856913,-1.210080991,0.197396743,0,accoustic
you were good to me,0.132678606,0.226402503,-1.334589457,-0.454734118,-0.393264593,1.200884596,-0.741695467,-0.409677484,-0.709765939,-0.58964223,0,pop
æfre,-0.3915931,-0.895679988,-1.542221674,-2.063771063,-0.40964493,1.39625938,1.453513775,-0.505457962,-1.208097189,0.773409973,3,other
Chamber Of Reflection,0.333616142,0.080043917,0.08523085,0.319982905,0.835260688,-0.366937752,1.525775933,-0.483925916,0.476548104,0.445927825,3,edm
Go Easy,-0.094907877,-1.170102336,0.766336534,0.506030818,2.148027702,-0.309048927,-0.472646508,0.993617895,0.591608663,1.218673932,3,other
FACE,0.769409509,2.568139875,0.517297892,0.761816535,1.469413738,0.424209525,-0.740420165,-0.65618228,1.162943854,0.046515665,3,other
Nightcall,0.742568843,-0.090707766,0.979369589,0.752767512,-0.044597418,-0.979715086,-0.714849328,1.906873618,0.167074875,-0.987549877,3,other
Daydream in Blue - BBC Radio 2 Session,0.445675924,1.982705532,-1.054946066,-0.423364172,0.10984576,-0.43206268,0.401974785,-0.679941779,-0.269361729,0.59988957,3,other
Stillness,-1.09972337,-0.023626748,-1.574446675,-2.280706308,-0.26924204,1.401083449,1.625447875,-0.417102327,0.698734012,-1.549162777,3,other
Air from Air,-0.182347739,0.086142192,-1.558724235,-2.154985215,-0.489206567,1.398671415,1.605513487,-0.587873722,0.381325572,-1.800631239,3,other
Us,-1.631392236,-0.584667993,-1.569825958,-2.805308336,-0.196700548,1.398671415,1.625447875,-0.619058064,-1.156518317,-2.693917429,3,electro
Lisser,-1.370798124,-1.212790257,-1.404500305,-1.955062134,-0.514947097,1.372139037,1.558169314,-0.632422782,-0.289199756,-0.859415591,3,other
What It Should Look Like,-1.415468661,-0.578569719,-1.486713061,-1.845146667,-0.414325026,1.398671415,1.63541507,-0.365128424,0.143269242,-0.386533087,3,other
Con Cariño,-1.025096732,-0.188280157,-1.477411618,-1.744038917,-0.264561944,1.398671415,1.563152912,-0.335429051,-0.146365959,-2.025699095,3,other
Amber,-1.398549456,-1.011547202,-1.521218415,-2.15546783,0.119205953,1.39625938,1.485907156,-0.505457962,0.063917133,-1.146060981,3,rock
Emerald Enlightenment,-1.777785704,-0.682240384,-1.502315482,-2.541438825,-0.128839151,1.401083449,1.645382264,-0.576736457,-0.455839187,1.174684862,3,other
Down The Line,-1.022173017,-0.810304146,-1.561244626,-2.181287709,-0.262221896,1.393847346,1.60052989,-0.550749506,-0.828794103,-0.809229363,3,rock
Nuxe,-1.154555017,-0.480997328,-1.529319672,-2.060513415,-0.360503918,1.398671415,1.595546293,-0.417102327,-0.447903976,1.854366145,3,other
